CO,CUST#,CUSTOMER NAME,SERVICE NAME,TAX BODY,CYCLE,MTH$,BAL DUE,UNAPPLIED,CURRENT,30+,60+,90+,AREA CD#1,PHONE #1,AREA CD#2,PHONE #2,BILLING ADDR,BILLING CITY,BILLING STATE,BILLING ZIP,SERVICE ADDR,SERVICE CITY,SERVICE STATE,SERVICE ZIP,CONTACT,V0  User Field,V1  CART SURCHARG,V2  MF UNITS,V3  BIZ TYPE,V4  SB1383,V5  Alternate Nam,V6  Opted out of,VARIABLE 7,VARIABLE 8,VARIABLE 9,V10 Old Account #,VARIABLE 11,VARIABLE 12,VARIABLE 13,VARIABLE 14,RES,MTD,YTD,SALES ID,START DT,STOP DT,BILLING STR DT,ACT CD,FEE CODE,PRICE LIST,CREDIT LIMIT,AREA CD#3,PHONE #3,SERVICE COUNTY,SERV MISC FLAG,BILL MISC FLAG,GENERAL EMAIL,BILLING EMAIL,F/C FLAG
01,30098,PUC FINANCIAL SERV/WEST HALL,PUC FINANCIAL SERV/WEST HALL,PUC   ,CA,269.14,269.14,,269.14,0,0,0,707,,707,,ANGWIN,ANGWIN,CA,94508    ,ANGWIN,ANGWIN,CA,94508    ,,,,,,,,,,,,,,,,,N,0,2445.64,,07/08/2020,,07/08/2020,,,CO,,707,,,,,accountsreceivable@uvds.com,accountsreceivable@uvds.com,Y
01,30099,PUC TEACHING & LEARNING CENTER,PUC TEACHING & LEARNING CENTER,PUC   ,CA,134.57,134.57,,134.57,0,0,0,707,,707,,ANGWIN,ANGWIN,CA,94508    ,ANGWIN,ANGWIN,CA,94508    ,,,,,,,,,,,,,,,,,N,0,1222.82,,07/08/2020,,07/08/2020,,,CO,,707,,,,,accountsreceivable@uvds.com,accountsreceivable@uvds.com,Y
01,30154,NICOLE KAUSEY,NICOLE KAUSEY,S     ,TA,0,0,,0,0,0,0,510,673-4169,707,,1717  COURTNEY AVE,PLEASANTON,CA,94588    ,1581  KENNEDY CT,ST HELENA,CA,94574    ,NICOLE 510-673-4169,,,,,,,,,,,,,,,,N,0,0,,07/08/2020,,07/08/2020,,,S,,707,,,,,nicole@everhomere.com,nicole@everhomere.com,Y
01,30220,MOOREFIELD CONSTRUCTION INC,MOOREFIELD CONSTRUCTION INC,YC    ,TA,0,2339.55,,1923.98,415.57,0,0,916,813-5164,707,,600 N TUSTIN AVE  SUITE 210,SANTA ANA,CA,927053781,8700  CONN CREEK RD,RUTHERFORD,CA,94573    ,ROBERT 916-813-5164,,,,,,,,,,,,,,,,N,0,18795.69,,07/22/2020,,07/22/2020,,,CO,,707,,,,,mkubacak@moorefieldconstruction.com,mciap@moorefieldconstruction.com,Y
01,30230,PINNACLE POWER SERVICES INC,PINNACLE POWER SERVICES INC,YC    ,TA,0,4489.12,,4489.12,0,0,0,707,365-5570,707,553-3379,1080  NIMITZ AVE  204,VALLEJO,CA,94592    ,7327 S SILVERADO TRL,NAPA,CA,94558    ,CRYSTAL 707-365-5570,,,,,,,,,,,,,,,,N,1411.06,24481.83,,07/24/2020,,07/24/2020,,,CO,,707,,,,,cgrayson@pinnaclepowersvcs.com,cgrayson@pinnaclepowersvcs.com,Y
01,30232,CAROL LENNON,CAROL LENNON,CL    ,CA,304.02,0,,0,0,0,0,415,793-3826,707,,212 E FIRST ST,NAPA,CA,94559    ,1404 N OAK ST,CALISTOGA,CA,94515    ,CAROLE,,,,,,,,,,,,,,,,N,0,2762.64,,07/30/2020,,,,,CL,,707,,,,,lennonstudios@yahoo.com,,Y
01,30271,RENT NAPA VALLEY,RENT NAPA VALLEY,CL    ,CA,270.24,270.24,,270.24,0,0,0,707,967-8401,707,,1304  OAK AVE,ST HELENA,CA,94574    ,43  BRANNAN ST,CALISTOGA,CA,94515    ,JULIE,,,,,,,,,,,,,,,,N,0,2459.73,,08/06/2020,,08/06/2020,,,CL,,707,,,,,julie@rentnapavalley.com,julie@rentnapavalley.com,Y
01,30287,CROWN REALITY,CROWN REALITY,S     ,CA,130.48,130.48,,130.48,0,0,0,707,255-0880,707,,1601  LINCOLN AVE,NAPA,CA,94558    ,933  BROWN ST,ST HELENA,CA,94558    ,KEVIN NICKERSON,,,,,,,,,,,,,,,,N,0,1185.76,,08/07/2020,,08/07/2020,,,S,,707,,,,,kevin@crownpm.com,,Y
01,30295,DEPT OF L.E.D,DEPT OF L.E.D,YC    ,CA,482.56,979.6,,489.8,489.8,0,0,916,934-8147,707,,1416  9TH ST  ROOM 1326,SACRAMENTO,CA,95814    ,7329 S SILVERADO TRL,NAPA,CA,94558    ,VANESSA,,,,,,,,,,,,,,,,N,0,4226.49,,08/10/2020,,08/10/2020,,,CO,,707,,,,,vanessa.pino@wildlife.ca.gov,vanessa.pino@wildlife.ca.gov,Y
01,30302,TRICK PONY,TRICK PONY,S     ,CA,32.62,0,,0,0,0,0,707,963-5900,707,,1341  MAIN ST,ST HELENA,CA,94574    ,1341  MAIN ST,ST HELENA,CA,94574    ,DIONE,,,,,,,,,,,,,,,,N,0,297.44,,08/14/2020,,,,,S,,707,,,,,,,Y
01,30344,MLB ASSOCIATES,MLB ASSOCIATES,C     ,CA,103.93,209.42,,105.49,103.93,0,0,707,942-0175,707,,P O BOX 1126,CALISTOGA,CA,94515    ,801  WASINGTON ST  B,CALISTOGA,CA,94515    ,LEANN 696-8016,,,,,,,,,,,,,,,,N,0,947.26,,09/03/2020,,,,,C,,707,,,,,,,Y
01,30349,BRION WINERY,BRION WINERY,YC    ,CA,134.57,134.57,,134.57,0,0,0,925,360-9632,707,,396  LONDON WAY,SONOMA,CA,95476    ,5537  SOLANO AVE,YOUNTVILLE,CA,94599    ,MICHAEL GREEN,,,,,,,,,,,,,,,,N,0,1224.53,,08/31/2020,,,,,CO,,707,,,,,,,Y
01,30355,RIVERS MARIE WINERY,RIVERS MARIE WINERY,C     ,TA,0,0,,0,0,0,0,612,791-0679,707,,900  FOOTHILL BLVD,CALISTOGA,CA,94515    ,900  FOOTHILL BLVD,CALISTOGA,CA,94515    ,ANN FOGARTY,,,,,,,,,,,,,,,,N,0,322.23,,08/31/2020,,08/31/2020,,,C,,707,,,,,,,Y
01,30395,CELLO & MAUDRU,CELLO & MAUDRU,SC    ,TA,0,3018.06,,3018.06,0,0,0,707,227-4688,707,,2505  OAK ST,NAPA,CA,945592226,92  LONG RANCH RD,ST HELENA,CA,94574    ,GUSTAVO 707-227-4688,,,,,,,,,,,,,,,,N,916.62,17274.47,,09/09/2020,,,,,CO,,707,,,,,,,Y
01,30396,BENJAMIN VINEYARD,BENJAMIN VINEYARD,YC    ,CA,136.38,136.38,,136.38,0,0,0,707,942-0859,707,,P O BOX  1012,ST HELENA,CA,94574    ,8901  CONN REEK RD,ST HELENA,CA,94574    ,LAURA X166,,,,,,,,,,,,,,,,N,0,1188.51,,09/14/2020,,09/14/2020,,,CO,,707,,,,,ffvap@frankfamilyvineyards.com,ffvap@frankfamilyvineyards.com,Y
01,30408,PUC WINNING HALL,PUC / MAINTENANCE,PUC   ,TA,0,2883.96,,2883.96,0,0,0,707,815-2386,707,,MAINTENANCE,ANGWIN,CA,94508    ,MAINTENANCE YARD,ANGWIN,CA,94508    ,LES,,,,,,,,,,,,,,,,N,0,15666.81,,09/10/2020,,09/10/2020,,,CO,,707,,,,,accountsreceivable@uvds.com,accountsreceivable@uvds.com,Y
01,30428,G F VINEYARDS,G F VINEYARDS,SC    ,CA,218.71,200.74,,200.74,0,0,0,707,849-5866,707,,P O BOX 108,OAKVILLE,CA,94562    ,1210  ROCKLAND DR  A,ST HELENA,CA,94574    ,BRIAN,,,,,,,,,,,,,,,,N,0,2196.09,,09/16/2020,,09/16/2020,,,CO,,707,,,,,billing@gfvineyards.com,billing@gfvineyards.com,Y
01,30501,SILVERADO HARDWARE,SILVERADO HARDWARE,C     ,CA,888.98,888.98,,888.98,0,0,0,619,818-5531,707,,9045  ADAMS AVE,HUNTINGTON BEACH,CA,926463401,1450  LINCOLN AVE,CALISTOGA,CA,94515    ,WILL WRIGHT-MGR,,,,,,,,,,,,,,,,N,0,7959.42,,10/15/2020,,,,,C,,707,,,,,,,Y
01,30567,MICHAEL LIND,MICHAEL LIND,C     ,CA,33.78,0,,0,0,0,0,415,370-1431,707,,2449  GRANT ST,CALISTOGA,CA,94515    ,1758 N OAK ST,CALISTOGA,CA,94515    ,,,,,,,,,,,,,,,,,N,0,306.96,,11/05/2020,,,,,C,,707,,,,,,,Y
01,30575,DEMEINE ESTATE,DEMEINE ESTATE,S     ,CA,97.87,25.88,,25.88,0,0,0,510,381-9931,707,,1380  MAIN ST  SUITE 200,SAINT HELENA,CA,945741905,1380  MAIN ST  SUITE 200,ST HELENA,CA, 94574   ,SARAH LERMAN,,,,,,,,,,,,,,,,N,0,1167.01,,11/10/2020,,11/10/2020,,,S,,707,,,,,heidi@demeineestate.com,,Y
01,30595,BRUCE TUCKER CONSTRUCTION,BRUCE TUCKER CONSTRUCTION,S     ,TA,0,887.31,,887.31,0,0,0,707,974-1951,707,,2260  BROWN ST,NAPA,CA,94558    ,1334  VIDOVICH AVE,ST HELENA,CA,94574    ,BONES 707-974-1951,,,,,,,,,,,,,,,,N,0,2042.82,,11/10/2020,,11/10/2020,,,S,,707,,,,,,,Y
01,30599,LEGIT PROVISIONS,LEGIT PROVISIONS,S     ,CA,730.46,148.37,,148.37,0,0,0,913,710-5171,707,,P O BOX 153,ST HELENA,CA,94574    ,1304  MAIN ST,ST HELENA,CA,94574    ,KIERSTEN FIRQUAIN,,,,,,,,,,,,,,,,N,0,9061.77,,12/02/2020,,12/02/2020,,,S,,707,,,,,,,Y
01,30619,EROSION WINE CO,EROSION WINE CO,S     ,CA,97.87,0,,0,0,0,0,714,400-6092,714,400-6193,2175  PALMER DR,ST HELENA,CA,94574    ,995  VINTAGE AVE  108,ST HELENA,CA,94574    ,PATRICK,,,,,,,,,,,,,,,,N,0,699.39,,11/24/2020,,11/24/2020,,,S,,707,,,,,rachel@erosion.wine,patrick@erosion.wine,Y
01,30623,JP MORGAN CHASE  #159952,CHASE BANK,S     ,CA,453.91,571.39,,455.65,115.74,0,0,877,321-1811,707,,P O BOX 560261,THE COLONY,TX,750560261,1399  RAILROAD AVE,ST HELENA,CA,94574    ,LISA DOUGHERTY,,,,,,,,,,,,,,,,N,0,3665.08,,11/24/2020,,11/24/2020,,,S,,707,,,,,ACCOUNTING@QUESTRMG.COM,ACCOUNTING@QUESTRMG.COM,Y
01,30627,CASTELLO DE AMOROSA,CASTELLO DE AMOROSA,CC    ,CA,134.57,134.57,,134.57,0,0,0,707,967-6276,707,363-1287,4101  HEITZ WAY,CALISTOGA,CA,94515    ,4101  HEITZ WAY,CALISTOGA,CA,94515    ,VANESSA,,,,,,,,,,,,,,,,N,0,1224.53,,11/19/2020,,11/19/2020,,,CO,,707,,,,,peter@castellodiamorosa.com,Accounting@castellodiamorosa.com,Y
01,30634,WRIGHT CONTRACTING,WRIGHT CONTRACTING,SC    ,TA,0,2951.01,,2951.01,0,0,0,707,227-4812,707,,P O BOX 1270,SANTA ROSA,CA,95403    ,3285 N ST HELENA HWY,ST HELENA,CA,94574    ,ERIC,,,,,,,,,,,,,,,,N,0,12067.95,,11/20/2020,,11/20/2020,,,CO,,707,,,,,,,Y
01,30638,KERIN ESTATE,KERIN ESTATE,CC    ,CA,403.71,813.48,,409.77,403.71,0,0,707,709-2375,707,,2155  PICKETT RD,CALISTOGA,CA,94515    ,2155  PICKETT RD,CALISTOGA,CA,94515    ,DEREK AIKMAN,,,,,,,,,,,,,,,,N,0,3684.78,,12/03/2020,,,,,CO,,707,,,,,,,Y
01,30665,CELLO & MAUDRU,CELLO & MAUDRU,SC    ,TA,0,2101.44,,2101.44,0,0,0,707,339-3960,707,,2505  OAK ST,NAPA,CA,94559    ,2735  SULPHUR SPGS,ST HELENA,CA,94574    ,STEVE CELL# 339-3960,,,,,,,,,,,,,,,,N,0,15479.31,,12/07/2020,,12/07/2020,,,CO,,707,,,,,,,Y
01,30669,NAPA COUNTY PUBLIC WORKS,NAPA COUNTY PUBLIC WORKS,PV    ,TA,0,201.15,,201.15,0,0,0,707,501-0228,707,,1195  3RD ST  101,NAPA,CA,94558    ,2446  STAGECOACH CYN RD,POPE VALLEY,CA,94567    ,CHRIS 707-501-0228,,,,,,,,,,,,,,,,N,0,201.15,,12/14/2020,,12/14/2020,,,PV,,707,,,,,,,Y
01,30687,ONE HOPE WINERY,ONE HOPE WINERY,YC    ,CA,1196.13,0,,0,0,0,0,770,807-9899,707,,8305  ST HELENA HWY,NAPA,CA,94558    ,8301 S ST HELENA HWY,RUTHERFORD,CA,94573    ,GARRETT BOLES,,,,,,,,,,,,,,,,N,0,9257.31,,12/14/2020,,12/14/2020,,,CO,,707,,,,,,accounting@onehopewine.com,Y
01,30697,BECK & TAYLOR REALTY,DEL MAR APARTMENTS,C     ,CA,207.86,207.86,,207.86,0,0,0,707,695-1188,707,,1215  WASHINGTON ST,CALISTOGA,CA,94515    ,1122  WASHINGTON ST,CALISTOGA,CA,94515    ,BOB BECK-PROP MGR,,,,,,,,,,,,,,,,N,0,1712.54,,01/07/2021,,,,,C,,707,,,,,,,Y
01,30702,TOTAL CONCEPTS,TOTAL CONCEPTS,CC    ,TA,0,268.2,,268.2,0,0,0,707,322-8816,707,,211  SANTA ROSA AVE,SANTA ROSA,CA,95404    ,3860  OLD TOLL RD,CALISTOGA,CA,94515    ,DAVE 707-322-8816,,,,,,,,,,,,,,,,N,0,13672.62,,12/17/2020,,12/17/2020,,,CO,,707,,,,,,,Y
01,30706,BORGES GENERAL CONTRACTING,BORGES GENERAL CONTRACTING,S     ,CA,97.87,97.87,,97.87,0,0,0,707,963-2960,707,,1435  HOWELL MOUNTAIN RD,ANGWIN,CA,94508    ,1151  VINTAGE AVE  SUITE A,ST HELENA,CA,94574    ,SHERRY,,,,,,,,,,,,,,,,N,0,812.76,,12/29/2020,,12/29/2020,,,S,,707,,,,,,,Y
01,30713,CELLO & MAUDRU,CELLO & MAUDRU,YC    ,TA,0,1184.82,,1184.82,0,0,0,707,492-0122,707,,2505  OAK ST,NAPA,CA,945592226,5615 S SILVERADO TRL,YOUNTVILLE,CA,94599    ,GABINO 707-492-0122,,,,,,,,,,,,,,,,N,0,9248.8,,12/23/2020,,,,,CO,,707,,,,,,,Y
01,30749,TIFFANY & KIDS,TIFFANY & KIDS,S     ,CA,65.25,0,,0,0,0,0,707,968-5030,707,,1150  MAIN ST,ST HELENA,CA,94574    ,1150  MAIN ST,ST HELENA,CA,94574    ,TIFFANY,,,,,,,,,,,,,,,,N,0,583.43,,01/05/2021,,01/05/2021,,,S,,707,,,,,tiffany@tiffanyandkids.com,tiffany@tiffanyandkids.com,Y
01,30750,COUNTY OF NAPA,COUNTY OF NAPA RO NAPA COUNTY,YC    ,MA,0,0,,0,0,0,0,707,994-0196,707,,1195  3RD ST  101,NAPA,CA,94558    ,7294  SILVERADO TRL,YOUNTVILLE,CA,94599    ,STEVE STANGLAND 994-0196,,,,,,,,,,,,,,,,N,0,4268.68,,01/06/2021,,01/06/2021,,,CO,,707,,,,,,,N
01,30764,ROSE HAVEN,ROSE HAVEN,AC    ,CA,269.14,0,,0,0,0,0,707,653-9399,707,,3550  MOWRY AVE  SUITE 101,FREMONT,CA,945381460,520  SANITARIUM RD,ANGWIN,CA,94508    ,RHON FRANCO-ADMIN,,,,,,,,,,,,,,,,N,0,1687.33,,01/08/2021,,01/08/2021,,,CO,,707,,,,,rosehavenone@gmail.com,rosehavenone@gmail.com,Y
01,30816,BRIAN MILLER,BRIAN MILLER,YC    ,CA,540.19,0,,0,0,0,0,415,816-8696,707,,638  COSTA RICA AVE,SAN MATEO,CA,94402    ,6392  WASHINGTON ST,YOUNTVILLE,CA,94599    ,DAWN (WIFE),,,,,,,,,,,,,,,,N,0,4912.73,,02/02/2021,,,,,CO,,707,,,,,dbdesautels@gmail.com,brian@valiantcapital.com,Y
01,30856,CHRISTY PESTONI,CHRISTY PESTONI,S     ,TN,0,0,,0,0,0,0,707,227-4695,707,,1755  STOCKTON ST,ST HELENA,CA,94574    ,1544  HUDSON AVE,ST HELENA,CA,94574    ,CHRISTY 707-227-4695,,,,,,,,,,,,,,,,N,0,0,,02/24/2021,,02/24/2021,,,S,,707,,,,,christy@uvds.com,christy@uvds.com,Y
01,30859,EAMES CONSTRUCTION,EAMES CONSTRUCTION,YC    ,TA,0,2044.72,,294.39,1750.33,0,0,707,227-0055,707,,317  FIRST ST  STE 107,PETALUMA,CA,94952    ,7870 S SILVERADO TRL,OAKVILLE,CA,94573    ,ELI CELL# 338-4916,,,,,,,,,,,,,,,,N,0,5569.3,,02/26/2021,,02/26/2021,,,CO,,707,,,,,,,Y
01,30865,CAPRETTO LLC,CAPRETTO LLC,S     ,CA,391.51,0,,0,0,0,0,310,625-7009,707,,1234  ADAMS ST,ST HELENA,CA,94574    ,1234  ADAMS ST,ST HELENA,CA,94574    ,DAVID WALKER,,,,,,,,,,,,,,,,N,0,2037.88,,03/09/2021,,,,,S,,707,,,,,,accountspayable@elysewalker.com,Y
01,30883,CARTER & CO.,CARTER & CO.,PV    ,CA,58.27,0,,0,0,0,0,707,965-2383,707,,1570  INK GRADE RD  B,POPE VALLEY,CA,94567    ,1570  INK GRADE RD  B,POPE VALLEY,CA,94567    ,RICHARD,,,,RETAIL,,,,,,,,,,,,N,0,408.38,,03/19/2021,,,,,PV,,707,,,,,,,Y
01,30920,CITY OF ST HELENA,CITY OF ST HELENA RO WATER TRE,AC    ,MA,0,0,,0,0,0,0,707,967-2871,707,,1572  RAILROAD AVE,ST HELENA,CA,94574    ,410  CRYSTAL SPRINGS RD,DEER PARK,CA,94574    ,CARLOS CELL# 486-6144,,,,,,,,,,,,,,,,N,0,3027.48,,03/17/2021,,03/17/2021,,,CO,,707,,,,,,,N
01,30927,SOMERSTON WINE COMPANY,SOMERSTON WINE COMPANY,Y     ,CA,101.24,101.24,,101.24,0,0,0,707,967-8414,707,,3450  SAGE CYN RD,ST HELENA,CA,94574    ,6488  WASHINGTON ST,YOUNTVILLE,CA,94599    ,MYRA,,,,WINERY,,,,,,,,,,,,N,0,690.65,,03/22/2021,,03/22/2021,,,Y,,707,,,,,AP@SOMERSTONWINCO.COM,AP@SOMERSTONWINECO.COM,Y
01,30930,SATTUI PRESCHOOL PROGRAM,SATTUI PRESCHOOL PROGRAM,C     ,CA,207.86,207.86,,207.86,0,0,0,707,253-6914,707,,2121  IMOLA AVE,NAPA,CA,94559    ,1407 N OAK ST,CALISTOGA,CA,94515    ,DEBBIE MAYS ADMIN ASST,,,,PRESCHOOL,,,,,,,,,,,,N,0,1414.32,,03/25/2021,,,,,C,,707,,,,,lhug@napacoe.org,lhug@napacoe.org,Y
01,30931,FHSCO LLC,FHSCO LLC,C     ,CA,34.64,34.64,,34.64,0,0,0,707,738-7940,707,942-1115,P O 1179,CALISTOGA,CA,94515    ,1348  LINCOLN AVE  UNIT B,CALISTOGA,CA,94515    ,ARIANA PENSERINI,,,,RETAIL,,,,,,,,,,,,N,0,242.98,,03/18/2021,,,,,C,,707,,,,,ariana@borasview.com,,Y
01,30953,INDIAN SPRINGS RESORT,INDIAN SPRINGS RESORT,C     ,TA,0,10228.74,,10228.74,0,0,0,707,942-1425,707,,1712  LINCOLN AVE,CALISTOGA,CA,94515    ,1712  LINCOLN AVE,CALISTOGA,CA,94515    ,DAN FARRIS 975-7575,,,,,,,,,,,,,,,,N,0,30866.62,,03/25/2021,,03/25/2021,,,C,,707,,,,,,,Y
01,30991,CITY OF CALISTOGA,CITY OF CALISTOGA,C     ,CA,69.28,69.28,,69.28,0,0,0,707,942-2828,707,,1232  WASHINGTON ST,CALISTOGA,CA,94515    ,1522  LINCOLN AVE,CALISTOGA,CA,94515    ,MELISSA VELASQUEZ,,,,,,,,,,,,,,,,N,0,426.23,,04/15/2021,,,,,C,,707,,,,,,,Y
01,31049,NAPA SELECT VINEYARD SERVICES,NAPA SELECT VINEYARD SERVICES,SC    ,TA,0,268.2,,268.2,0,0,0,707,206-5111,707,,P O BOX 533,NAPA,CA,94558    ,704  GREENFIELD RD,ST HELENA,CA,94574    ,TONY 707-206-5111,,,,LANDSCAPER,,,,,,,,,,,,N,0,3675.99,,04/26/2021,,04/26/2021,,,CO,,707,,,,,,,Y
01,31072,NAPA VALLEY COMMUNITY HOUSING,NAPA VALLEY COMMUNITY HOUSING,S     ,CA,293.61,293.61,,293.61,0,0,0,707,253-6140,707,,150  CAMINO DORADO,NAPA,CA,94558    ,1366  MONTE VISTA,ST HELENA,CA,94574    ,CARLA HANSEN,,,,,,,,,,,,,,,,N,0,1806.36,,04/20/2021,,,,,S,,707,,,,,michelew@nvch.org,,Y
01,31082,F.D.C,F.D.C,PV    ,TA,0,201.15,,201.15,0,0,0,707,495-3989,707,,5329  SKYLANE BLVD,SANTA ROSA,CA,95403    ,8450  BUTTS CANYON RD,POPE VALLEY,CA,94567    ,STEVE,,,,,,,,,,,,,,,,N,0,4696.78,,05/04/2021,,05/04/2021,,,PV,,707,,,,,,,Y
01,31096,CELLO & MAUDRU,CELLO & MAUDRU,S     ,TA,0,956.86,,954.86,2,0,0,707,339-2426,707,,2505  OAK ST,NAPA,CA,94588    ,2016  MADRONA AVE,ST HELENA,CA,94574    ,DAN SMITH 707 339-2426,,,,,,,,,,,,,,,,N,0,6522.55,,05/11/2021,,05/11/2021,,,S,,707,,,,,,,Y
01,31108,CONN CREEK WINERY,CONN CREEK WINERY,YC    ,TA,0,0,,0,0,0,0,707,346-0775,707,,8711 S SILVERADO TRL,ST HELENA,CA,94573    ,8711 S SILVERADO TRL,RUTHERFORD,CA,94573    ,ELIZABETH,,,,,,,,,,,,,,,,N,0,1494.73,,05/12/2021,,05/12/2021,,,CO,,707,,,,,deborah.ray@conncreek.com,deborah.ray@conncreek.com,Y
01,31126,LEE YOUNGMAN GALLERIES,LEE YOUNGMAN GALLERIES,C     ,CA,69.28,69.28,,69.28,0,0,0,707,362-0681,707,,713  WASHINGTON ST  B,CALISTOGA,CA,94515    ,713  WASHINGTON ST  B,CALISTOGA,CA,94515    ,LEE,,,,ENTERTAINM,,,,,,,,,,,,N,0,341.94,,05/27/2021,,05/27/2021,,,C,,707,,,,,LEEYG@COMCAST.NET,,Y
01,31133,SOUL REBEL COFFEE,SOUL REBEL COFFEE,C     ,CA,34.64,0,,0,0,0,0,707,322-2455,707,,2450  FOOTHILL BLVD  SUITE A,CALISTOGA,CA,945151257,2450  FOOTHILL BLVD  SUITE A,CALISTOGA,CA,945151257,KYLA TERRY,,,,BAKERY,,,,,,,,,,,,N,0,177.99,,05/27/2021,,05/27/2021,,,C,,707,,,,,calistogasalon360@yahoo.com,,Y
01,31134,CROWN REALTY PM,CROWN REALTY PM,CL    ,CA,102.69,102.69,,102.69,0,0,0,707,255-0880,707,,1601  LINCOLN AVE,NAPA,CA,94558    ,1712  WASHINGTON ST  OFFICE,CALISTOGA,CA,94515    ,RYAN HENDERSON/PROP MGMNT,,,14,MULTIFAMIL,,,,,,,,,,,,N,0,1247.3,,05/20/2021,,05/20/2021,,,CL,,707,,,O,O,rhenderson@crownpm.com,,Y
01,31156,MARIA CASTELLUCCI-MOORE,MARIA CASTELLUCCI,SC    ,TA,0,1967.34,,1967.34,0,0,0,707,339-9471,707,,P O BOX 472499,SAN FRANCISCO,CA,941472499,3  ZINDANDEL LN,ST HELENA,CA,94574    ,LALO 707-339-9471,,,,,,,,,,,,,,,,N,0,5156.59,,05/28/2021,,05/28/2021,,,CO,,707,,,,,maria@castelluccinapavalley.com,maria@castelluccinapavalley.com,Y
01,31160,REGIIS OVA,REGIIS OVA,Y     ,CA,1398.87,1398.87,,1398.87,0,0,0,347,243-1811,707,,6540  WASHINGTON ST,YOUNTVILLE,CA,94599    ,6480  WASHINGTON ST,YOUNTVILLE,CA,94599    ,ROSS MELLING -MGR,,,,RESTAURANT,,,,,,,,,,,,N,0,9438.09,,06/04/2021,,06/04/2021,,,Y,,707,,,,,rnelling@tkrg.com,pchoi@tkrg.com,Y
01,31166,M & B MATHEW BRUNO,M & B MATHEW BRUNO,YC    ,TA,0,5405.02,,1805.53,3599.49,0,0,209,648-7321,707,738-9119,P O BOX 1530,TURLOCK,CA,94573    ,1151  RUTHERFORD RD,RUTHERFORD,CA,94573    ,RICH 209-648-7321,,,,WINERY,,,,,,,,,,,,N,1483.78,12488.73,,06/01/2021,,06/01/2021,,,CO,,707,,,,,,,Y
01,31167,VENTOUX CORP,VENTOUX CORP,YC    ,TA,0,536.4,,536.4,0,0,0,760,415-6062,707,742-0220,731 S HWY 101   2B,SOLANA BEACH,CA,92075    ,6696  FINNEL RD,YOUNTVILLE,CA,94599    ,KATHY 760-415-6062,,,,WINERY,,,,,,,,,,,,N,0,12110.2,,06/03/2021,,06/03/2021,,,CO,,707,,,,,kkibler@rmcigroup.com,,Y
01,31230,NORDBY CONSTRUCTION,NORDBY CONSTRUCTION,YC    ,CA,482.56,482.56,,482.56,0,0,0,925,575-0110,707,,1229 N DUTTON AVE  SUITE C,SANTA ROSA,CA,95401    ,1991  ST HELENA HWY,RUTHERFORD,CA,94573    ,BILL BAKER PROJECT MGR,,,,CONTRACTOR,,,,,,,,,,,,N,0,2339.36,,06/21/2021,,06/21/2021,,,CO,,707,,,,,billbaker@nordby.net,,Y
01,31241,CALISTOGA CARES FOOD PANTRY,CALISTOGA CARES FOOD PANTRY,C     ,CA,103.93,103.93,,103.93,0,0,0,707,253-6128,707,,2521  OLD SONOMA RD,NAPA,CA,94558    ,1435  NORTH OAK ST,CALISTOGA,CA,94515    ,SHIRLEY KING DIRECTOR,,,,GROCERY,,,,,,,,,,,,N,0,434.31,,06/25/2021,,06/25/2021,,,C,,707,,,,,sking@can-v.org,sking@can-v.org,Y
01,31249,BOISSET FAMILY ESTATES,BOISSET FAMILY ESTATES,SC    ,CA,134.57,134.57,,134.57,0,0,0,707,331-4382,707,,849  ZINFANDEL LN,ST HELENA,CA,94574    ,1575 S ST HELENA HWY,ST HELENA,CA,94574    ,MONA STALLARD-ESTATE MGR,,,,LODGING,,,,,,,,,,,,N,0,590.39,,07/05/2021,,07/05/2021,,,CO,,707,,,,,MONA.STALLARD@BOISSET.COM,,Y
01,31251,CITY OF ST HELENA,CITY OF ST HELENA BC WATER TRE,AC    ,MA,890.4,0,,0,0,0,0,707,967-2872,707,,1572  RAILROAD AVE,ST HELENA,CA,94574    ,CRYSTAL SPRINGS RD,DEER PARK,CA,94574    ,CLAYTON CHURCH-MGR,,,,,,,,,,,,,,,,N,0,0,,06/29/2021,,06/29/2021,,,CO,,707,,,,,,,N
01,31252,WALSH VINEYARDS MANAGEMENT,WALSH VINEYARDS MANAGEMENT,PV    ,TA,0,268.2,,268.2,0,0,0,707,815-1004,707,,1125  GOLDEN GATE DR,NAPA,CA,94558    ,6310  POPE VALLEY RD,POPE VALLEY,CA,94567    ,JESSY DWYER,,,,,,,,,,,,,,,,N,0,4862.98,,06/28/2021,,06/28/2021,,,PV,,707,,,,,,,Y
01,31262,KEITH WEBSTER CONSTRUCTION,KEITH WEBSTER CONSTRUCTION,SC    ,TA,0,1771.26,,24.18,24.18,1722.9,0,707,339-7447,707,,1100  LINCOLN AVE  100,NAPA,CA,94558    ,3440 N ST HELENA HWY,ST HELENA,CA,94574    ,JOSHUA 707-339-7447,,,,,,,,,,,,,,,,N,0,9150.66,,06/30/2021,,06/30/2021,,,CO,,707,,,,,,,Y
